id,time,cosine,jaccard,words_cosine,sum_sim,content
施*,2020/5/6 下午3:12:51,0.79524485,0.10619469,0.9413806,0.696050185,集团应答曲线是通过对每一位学生应答数据的收集与处理得到的，是一种表示集团应答、应答率和正答率随时间变化的曲线，即是一种集团应答的时间特性曲线，如下图所示。集团应答曲线的横轴表示时间、纵轴表示应答率，曲线图中包含了几个描述应答情况的指标。其中，ts表示提示问题的时刻；th表示学生最早给出应答的时刻；te表示截止应答的时刻；E指应答率；P指正答率；Td(th-ts)为无应答的时间；Tm(te-th)为学生应答时间。不同的曲线类型可以为教学过程的开展与指导进行很好的描述，反映出学生集团对给定问题的思维过程和问题解决特点。集团应答曲线有三种不同的类型：（1）指数分布型：起始阶段增长快速，表明给定的是一种较简单的问题，比较符合教学内容和学生学习能力，学生能够较容易地给予应答，无需过多思考。（2）正则分布型： 起始阶段增长缓慢，随后应答率增长变快，该曲线说明给定的问题较难或具有一定的综合性（3）分段分布型：该曲线呈现出的应答率较低，表明集体中有学习能力异质的两个团体，或者是对于给定问题有两种不同解决方式，且两种方式所用时间差异较大。
施*,2020/5/6 下午3:14:39,0.785331629,0.101851852,0.939837264,0.691714502,利用集团应答曲线，从实际应答曲线、应答时间控制、正答率与应答率的关系控制等角度可以实现对教学过程的控制，从而对教师教学能力进行评价。（1）实际应答曲线：根据实际应答曲线与教师预期的应答曲线进行比较，以判断教师是否达到预期的教学效果和状态。（2）应答时间的控制：一名优秀的教师，需要站在学生的立场考虑问题，对于不同难度的问题应分配不同时长的应答时间，对于难度较高的问题应该分配较长的应答时间；对于难度较低的问题应该分配较短的应答时间，这样才能提高教学时间的利用率。然而，如果对所给出问题的难易程度不加判断，均给予相同的应答时间，那么会造成对于难度低的问题，学生回答完之后有大量的等待；对于难度高的问题，学生还未充分思考就被截止应答，这就不会形成一个有效的教学过程。根据Tm=nTd的关系，教师应根据具体情况决定n的大小。n的值通常在1.5~3之间，若n的值超过了3，但应答率并未达到期待的上升效果，则此时需考虑调整教学过程。（3）注意E和P的关系：正答率与应答率都不能太低。应答率某种程度上反映了给定问题的难度，影响学生集体的课堂参与度，而正答率某种程度上反映了学生集体的学习效果，即学生的深入程度。
裴*旭,2020/5/7 上午10:30:27,0.767481217,0.117117117,0.935062529,0.688680848,集团应答曲线是应答分析系统的一种方式，可以对学生的应答数据进行定量地分析。集团应答曲线相关参数如下所示。ts:提出问题的时间；th：学生最早给出应答的时间；te：截止应答的时间；E：应答率；P：正答率；Td：无应答的时间；Td=th-ts；Tm：应答反应时间；Tm=te-th；n：相对应答时间；n=Tm/Td；集团应答曲线分为三种类型，分别为指数分布型、正态分布型、分段分布型，具体特征如下：类型；图示；特征；形成的原因；指数分布型；起始阶段增长迅速，迅速达到最高应答率；问题较为简单，符合教学内容以及学生学习能力；正态分布型；起始阶段增长缓慢，整个应答时间比较长；问题较难或者带有综合性的问题；分段分布型；正答率较低，分为两段；学生学习能力出现两个异质团体，或者该问题有两种完全不一样的解决方法，且两种方法所用时间差异较大；
裴*旭,2020/5/7 上午10:32:18,0,0,0.895231259,0.447615629,应答器是什么
周*,2020/5/7 上午10:58:41,0.75682347,0.122641509,0.935170209,0.687451349,"定义：集团应答曲线是通过对每一位同学应答数据的收集及其处理得到,表示一个班级（或者集团)学生应答、应答率E和正答率Р随时间变化的曲线。曲线：曲线类型：指数分布型备注：表明所给问题是较为简单的问题，学生都能较为迅速的给出应答，不需要过多的思考。正则分布型备注：表明学生在回答这个问题时，只有少部分学生给出应答，随着时间推移，学生人数增加，应答时间较长,可推断出该问题难度较大或者该问题是一个带有综合性的问题。分段分布型：此曲线分为两个阶段,其应答率较低，进行分析可能为学生能力出现两个异质团体，第一阶段只有一部分学生回答，在分段点时，经过教师提醒或者学生讨论，另一部分才进行应答;或者该问题有两种完全不同的解决方法，两种方法的所用时间差异较大。该曲线反映了学生集团对给定问题的思维过程和问题解决得特点。应答时间：通过对集团应答曲线的分析，可知以下几个时间:无应答时间: Ta= Th 一Ts,反映了问题的难易程度，简单问题，学生能很快给出应答，复杂难懂的问题，学生需要经过一段时间的思考才能给出应答。应答反应时间: Tm = Te一Th，应答反映时间也反映的是问题的难度，难度高的问题，学生的应答反映时间长，难度低的问题，学生应答反映时间短。无应答时间和应答反应时间都从不同程度上反应问题的难度，经过加偶额经验发现这个两者存在一定的关系，nTa = Tm,n通常取值[1.5，3]，n值决定着应答的截至时间.应用时间注意事项：1.曲线类型识别：根据曲线类型来解释和分析教学过程;与教师期望的状态进行比较。应答时间与应答过程的控制：应答时间的确定;截至时间的控制(根据nTa=Tm确定时间范围)。注意正答率与应答率的关系：应答率E与正答率Р都不能太低,从曲线中分析学生应答出现的原因，如何去矫正问题。应答器的反复触动：在实际操作过程中可能出现应答率降低的情况，(随着时间的推移应答率不会下降)，此时要密切关注此现象的原因，解决相关问题，重新应答。"
周*,2020/5/7 上午11:00:12,0.843939563,0.102803738,0.930157775,0.701764713,教师教学过程中是由很多问题组成的课堂，利用集团应答曲线来对教学教学能力的评价分为以下几方面：教学过程：相对应答时间；在实际操作过程中可能出现应答率降低的情况，(随着时间的推移应答率不会下降)，此时要密切关注此现象的原因，解决相关问题，重新应答。在实际操作过程中可能出现应答率降低的情况，(随着时间的推移应答率不会下降)，此时要密切关注此现象的原因，解决相关问题，重新应答。在实际操作过程中可能出现应答率降低的情况，(随着时间的推移应答率不会下降)，此时要密切关注此现象的原因，解决相关问题，重新应答。应答的时间——得分分析：在实际操作过程中可能出现应答率降低的情况，(随着时间的推移应答率不会下降)，此时要密切关注此现象的原因，解决相关问题，重新应答。
王*向,2020/5/7 上午9:32:57,0.794156608,0.084210526,0.928566043,0.683874805,集团应答曲线是一种应答的累积时间特性曲线，通过对每一位学生应答数据的收集及其处理得到。它表示集团应答、应答率和正答率随时间的变化。反映了学生集团对给定问题的思维过程和问题解决的特点。应答曲线分为三种类型：指数分布型、正则分布型、分段分布型。
王*向,2020/5/7 上午9:40:38,0.810846332,0.061403509,0.929764016,0.682944468,优秀的教师可以根据集团应答曲线调控教学过程，具体如下：1.曲线类型的识别。实际教学中的集团应答曲线可能是三种类型的任意组合，或者偏离三种类型。因此，优秀的教师应该有对曲线进行完整的认识和理解的能力。2.应答时间与应答过程的控制。优秀的教师懂得教学过程的控制和问题应答时间的合理分配。3.注意正答率和应答率的关系。优秀的教师懂得分析学生低正答率和低应答率的原因。4.应答器的反复触动。学生操作不当也容易引起重新应答。优秀的教师懂得处理此类事件。
林*如,2020/5/7 下午10:05:37,0.785225256,0.110091743,0.940264559,0.693961529,概念：集团应答曲线是通过对每一对学生应答数据的收集及其处理得到的，是一种表示集团（一个班的学生）应答、应答率和正答率随时间变化的曲线，即集团应答曲线是一种集团应答的时间曲线；应答曲线；纵轴表示应答率，横轴表示时间。ts：提问的时刻;th：学生中最早给出应答的时刻;te:截止应答的时刻;E：应答率;P：正答率;Td：无应答时间，Td=th-ts.类型指数分布型；正则分布型；分段分布型；属于正常模型；说明问题较简单、比较符合教学内容和学生学习能力。说明问题较难或者是带有综合性的问题出现原因：①学生学习能力出现两个异质团体；②该问题有两种完全不同的解决方法，两种方法所用时间差异较大应用：①识别曲线类型，可以用于解释和分析教学过程；还可以用于与教师期望状态的比较；②确定应答时间与控制截止时间③注意正答率和应答率的关系，确保两者均有较高的水平
林*如,2020/5/7 下午10:06:08,0.760500528,0.098039216,0.943576747,0.68642331,评价内容；具体描述；曲线类型的识别和解释；①优秀的教师能够对集团应答曲线进行识别和解释；②能够将实际的应答曲线和预想的应答曲线进行比较并分析其中的原因。应答时间的控制；①能够根据无应答时间来判定课堂的难度；②对难度较高的课题分配较长的应答时间，对难度较低的课题分配较短的应答时间，做到时间利用率高，应答率也高；③应答时间与无应答时间的比例，即相对应答时间能够控制在1.5—3之间。正答率和应答率的关系；能够使正答率和应答率达到较高的水平；教学过程控制；基于应答曲线群对教学过程控制：①对于不同难度的学习课堂，根据难度的不同，分配不同的应答时间，确保学生都能得到深入的思考；②当学习的应答达到平顶饱和的状态，马上进入下一课题的学习；③对于难度较高的课堂，能够给予引导和提示，使学习能够进行下去。
高*宇,2020/5/7 下午12:08:02,0.638452369,0.116071429,0.936014783,0.656638341,集团应答曲线是通过对每一位学生应答数据的收集及其处理得到的。这是一种表示集团应答率随时间变化的曲线，即集团应答曲线是一种集团应答的时间特性曲线。（2）寻找似然函数。取样本进行观察，观测每个被测试者的应答情况，得到有关参数的似然函数L(θ|x)；（3）计算后验分布。新观察到的样本信息将修正人们以前对事物的认知，g(θ|x)认为是在给定样本x的情况下θ的条件分布。采用极大似然估计的思想，当g(θ|x)取最大值时，θ的值为对参数的最大后验估计，又因为g(θ|x)与似然函数L(θ|x)、事前分布g(θ)成比例关系，则L(θ|x)g(θ)取最大值时，获得对未知参数的估计。实现自适应测试：即测试项目对被测试者能力的自适应。基于项目反应理论，根据测试项目的应答结果估算出每个被测试者的能力水平，将不同的能力水平对应到不同的项目，为不同的测试者从项目数据库中检索出符合其能力水平的测试项目。利用项目反应理论，仅借助能力水平对被测试者实现比较，无法实现对测试者认知水平的诊断。针对项目反应理论存在的不足，认知诊断理论通过建立测试项目与知识点的映射关系，再根据测试者对测试项目的作答结果，将其当前的认知结构划分到某个属性掌握模式，从而揭示出测试者的认知状态，明确表示测试者已经掌握了哪些项目内容，还有哪些未能掌握。
高*宇,2020/5/7 下午12:10:10,0.8059108,0.111111111,0.92565918,0.692085068,指数分布型：该类型表明所给定的问题是一种较为简单的问题，学生都能较为容易地给予应答，不需要过多的思考。分段分布型：分段分布曲线的应答率较低。曲线的第一段只是一些能力较强的学生才能进行应答。经过一段时间后，另一部分学生才能进行应答。正则分布型：该类型表明这是一种难度较大的问题。
夏*,2020/5/7 下午4:20:11,0.34424333,0.032258065,0.905078568,0.546664632,手持发送器即教学应答器
夏*,2020/5/7 下午4:56:03,0.758602141,0.104347826,0.93918453,0.685329757,集团应答曲线是通过对每一位学生应答的数据的收集及其处理得到的。这是一种表示集团（一个班的学生）应答、应答率随时间变化的曲线，即集团应答曲线是一种集团应答的时间特性曲线。曲线的形状和类别可以为教学过程的展开、教学过程的指导进行很好的描述，并能提供许多有益的信息。ts:提示课题（问题时刻）；th:学生中最早给出应答的时刻；te：截止应答的时刻；E:应答率；P:正答率；Td：无应答时间，Td=th-ts。它反应了问题的难易程度。Tm：应答反应时间，Tm=te-th。它同样反应了问题的难易程度应答；反应时间与无应答时间的关联：（1）经验公式：Tm=n*Td，n的值通常在：1.5-3之间（2）n的值决定着应答的截止时间；应答曲线有三种类型：（1）指数分布型：起始阶段增长快速，迅速达到较高的应答率。它说明问题较简单、比较符合教学内容和学生学习能力。（2）正态分布型：起始阶段增长缓慢，稍后应答人数增长变快，整个应答时间较长。它说明问题较难或者是带有综合性的问题。（3）分段分布型：这种模型应答率较低，造成这种情况，通常有两种原因：（1）学生学习能力出现两个异质团体；（2）该问题有两种完全不同的解决方法，两种方法所用时间差异较大。
李*秀,2020/5/7 下午5:02:48,0.799262025,0.107142857,0.932575205,0.692888823,集团应答曲线：通过对每一位学生应答数据的收集及其处理得到的。这是一种表示集团（一个班的学生）应答率随时间变化的曲线，即一种集团应答的时间特性曲线。ts：提示课题（问题）的时刻；th：学生中最早给出应答的时刻；te：截至应答的时刻；E：应答率 ； P：正答率；Td = th - ts ：无应答的时间；应答曲线的类型：一、指数分布型：这个类型表明所给定的问题是一种较为简单的问题，学生都能较为容易地给予应答，不需要过多的思考，比较符合教学内容和学生学习能力。二、正态分布型：这个类型表明问题较难或带有综合性的问题。三、分段分布型:分段分布曲线的应答率较低。曲线的第一段只是一些能力较强的学生才能应答；经过节点：教师给予提示或关键问题得到解决；第二段是另一部分学生能够进行应答。
夏*,2020/5/7 下午5:20:38,0.795266973,0.099099099,0.940307094,0.693745065,1）时间的分配上：教学过程中一般贯穿着多个问题，因而对于连续时间过程的多个问题的应答曲线，在每个问题的时间分配上需要根据问题的难易程度合理安排，从而提高时间的利用率，在有限的时间内达到较好的教学效果。因而需要教师对问题和时间的掌控能力要好，同时对学生的能力水平有一定的了解，尽量避免在学生还在思考难度较大问题的时提前结束问题；也要避免在学生完成较简单的问题之后继续当前问题，浪费时间。（2）应答率：学生的应答率要高，能做出回答的人当然是越多越好。（3）正答率：学生在回答出问题之后，也需要保证一定的正答率，说明他们真正的掌握了该问题，从而说明教师的教学效果较好。（4）相对应答时间：相对应答时间=有效应答时间/无应答时间，即(te-th)/Td。学生的相对应答时间应在合理的范围之内，一般是1.5-3。
李*秀,2020/5/7 下午5:30:26,0.796826319,0.098214286,0.939225462,0.693372882,集团应答曲线反映了学生集团对给定问题的思维过程和问题解决的特点，教师可以根据集团应答曲线分析课堂中学生的应答反应时间掌握情况，调整教学方法，进一步调控教学过程，从而更好的实现教学目标。通过曲线类型的识别，分析整个课堂中的应答曲线类型，在整体上把握教师设置的题目特点；若为指数分布型，教师可以适当提升问题难度，给学生更多思考的空间；若为正态分布型，教师可以适当降低问题难度，保证大部分学生通过思考可以回答出问题；通过分析正答率与应答率的关系：P/E 在正答率较低时，教师可以寻找产生正答率低下的原因，分析学生为什么会出错，进而矫正这些错误，更好的调整教学过程。集团应答曲线是通过对每一位学生应答的数据的收集及其处理得到的。这是一种表示集团(一个班的学生)应答、应答率随时间变化的曲线，即集团应答曲线是一种集团应答的时间特性曲线。曲线的形状和类别可以为教学过程的展开、教学过程的指导进行很好地描述，并能提供许多有益的信息。分为三种类型：指数分布型；正态分布型；分段分布型
唐*,2020/5/7 下午6:35:11,0.797177361,0.128440367,0.937483702,0.700146283,"根据曲线类型：如果是指数分布就表明这个问题是较为简单的问题，学生都能轻易地给予应答，不需要过多的思考，比较符合教学内容和学生学习能力；如果是正态分布，则表明该问题较难或者是综合性问题；如果是分段分布，该分布学生应答率较低，曲线的第一段只是一些能力较强的学生才能应答，第二段是另一部分学生能够进行应答。相对应答时间：优秀教师在提问时会根据问题无应答时间判断问题难易程度，再给予应答时间来等待学生的应答。优秀教师教学过程中问题的相对应答时间分配：简单课题在1.5左右,复杂课题在2.5左右。平均反应时间T与答对率P；"
冯*珂,2020/5/7 下午6:43:31,0.805101203,0.100840336,0.941013518,0.696992144,集团应答曲线是通过对每一位学生应答数据的收集及其处理得到的。是一种表示集团（一个班的学生）应答、应答率和正答率随时间变化的曲线，即集团应答曲线是一种集团应答的时间特性曲线。集团应答曲线如图下所示，纵轴表示应答率，横轴表示时间。从图中可以看出，集团的应答过程中，应答率是在不断变化的，直到应答结束后，才能计算出最终的应答率E。正答率也是在集团应答结束后，才能计算出。ts提示课题（问题）的时刻；th学生中最早给出应答的时刻；te截止应答的时刻；E应答率；P正答率；Td无应答的时间，Td= th- ts；应答曲线的类型：根据曲线的 形状有三种不同的类型，指数分布型、正则分布型、分段分布型。类型；曲线图像；曲线特征；指数分布型；起始端急骤上升，而且迅速达到饱和（平顶）。在应答的起始时刻，集团中有较多的人都能迅速地给出应答。表明给定的问题是一种较为简单的问题，学生都能较为容易的给予应答，不需要做出过多思考。正则分布型；曲线的起始部分上升得较为缓慢，且呈下凹的形状。表示学生在对该问题进行应答时，开始只有很少的学生给出应答，随着时间的推移，进行应答的学生缓慢增加。这是一种难度较大的问题。分段分布型；曲线明显地分为两段（或多段）。分段分布曲线的应答率较低，曲线的第一段只是一些能力较强的学生才能进行应答。经过一段时间后，另一部分学生才能进行应答（第二段）。第二段学生的应答，可能是由于多种外部要素引起的，可能是教师的提示、学生的讨论，也可能是由于关键问题的解决。出现这种曲线的两个原因：①学生学习能力出现两个异质团体②该问题有两种不同的解决办法，两种办法所用的时间差异大
乔*江,2020/5/7 下午7:22:51,0.75864593,0.130434783,0.942680561,0.693610458,谈谈你对集团应答曲线的理解。如何利用集团应答曲线实现对教师教学能力的评价。集团应答曲线是通过对每位学生应答的数据的收集及其处理得到的。这是一种表示集团(如一个班的学生)应答、应答率随时间变化的曲线，即集团应答曲线是一种集团应答的时间特性曲线。集团应答曲线图如下：ts：提示课题（问题的时刻）；th:学生中最早给出应答的时刻；te:截止应答的时刻；E: 应答率；P：正答率；Td:无应答的时间，且有Td= th-ts；集团应答曲线类型如下：指数分布型；正态分布型；这是正常模型：起始阶段增长快速，迅速达到较高的应答率。它说明问题较简单、比较符合教学内容和学生学习能力。这种模型：起始阶段增长缓慢，稍后应答人数增长变快，整个应答时间较长。它说明问题较难或者是带有综合性的问题。这种模型应答率较低。通常有两种原因：（1）学生学习能力出现两个异质团体；（2）该问题有两种完全不同的解决方法，且所用时间差异较大；应答曲线可用于记录学生在教学过程中的应答情况。同样也反映了教师的课题难度以及教师在课堂上的时间安排。无应答时间表示了提示课题的困难程度，它可以作为决定应答时间的测度，也就是说我们可以根据无应答时间，预测、决定学生应答时间的长短。那么，对于的给定的课题，无应答时间越长，表示问题的难度越高，所需的应答时间也应越长。如果教师的教学能力很强，那么他对于课题的判断会比较准确，针对不同难度的课题会给予学生不同的应答时间，通过对学生应答曲线上学生应答情况进行观察，我们可以对教师水平作出判断。
冯*珂,2020/5/7 下午7:25:15,0.844396274,0.157894737,0.937842822,0.719494164,相对应答时间①优秀教师:各个问题的时间分配是依据问题的难易程度而变的:对每一个问题，时间利用率高，学生应答率也高。②实习教师:各个问题的时间分配是完全一样的(而不管问题的难易程度) ;对第1个问题，难度较大，学生应答率不高;对第2个问题，难度较小，学生应答率高，但是曲线出现了平顶，时间有些浪费;对第3个问题，难度更大，学生还在思考，就截止了，应答率太低。③相对应答时间(经验公式中的n)相对应答时间=有效应答时间/无应答时间=(te-th) /(th-ts)=(te-th)/Td一般情况下，它接近于一个常数。基于应答时间和得分分析：(1) T大，P小:比较困难;(2) T大，P大:并不困难，但作业量大(如计算量大) ;(3) T小，P大:比较容易;(4) T小，P小:容易失误，可能是题目不清楚。
宋*婷,2020/5/8 上午11:45:20,0.825068621,0.063063063,0.938874026,0.691469934,课堂教学是学校教学的一种主要形式，师生之间的有效互动更能够提高教学效果，师生之间的问答就是最好的一种形式。通过对每一位学生的应答数据进行收集和处理，就能够得到集团应答曲线，这是以时间的变化来记录学生的应答率和正答率，是一种集团应答的时间特性曲线，而通过曲线的形状和它的类别可以为教学过程的展开，教学过程的指导进行很好的描述，为我们教学提供更好的帮助。
宋*婷,2020/5/8 上午11:54:49,0.805812915,0.108108108,0.937686238,0.697323375,根据应答曲线，可以对于不同难度的学习课题，分配不同的应答时间，使全班的学生都能够得到深入的思考，给出相应的应答。根据曲线的形状有三种不同的类型，第1种指数分布型。这种类型的曲线在起始端节奏上升，而且迅速的达到饱和。表明在应答的起始时候，有很多人能够迅速的作出应答。所给定的问题是一种较为简单的问题，学生能够容易的给予答案，不需要过多的思考。此时当应答达到了足够充分的时候，教师可以不用浪费时间，可以转向下一个课题的学习。第2种则是正则分布型。这种类型的曲线，起始部分上升的较为缓慢，且呈下凹的形状，表明所给定的问题是一种难度较大的问题。对于这种类型，教师可以及时的给予引导提示，使学生能够积极的思考，使学习能够有效的进行。第3种形状是分段分布型，这种类型的曲线明显的分为两段，分段分布曲线的应答率较低，说明在最开始只有一些能力较强的学生能够应答，而经过一段时间之后，另一部分的学生才能够进行应答，对于这种情况，教师可以让学生分组进行讨论，也可以给予相应的提示，引导学生的思考。
景*,2020/5/8 上午7:54:58,0.817978149,0.089108911,0.937513066,0.695528298,集团应答曲线是通过对每一位学生应答的数据的收集及其处理得到的。这是一种表示集团（一个班的学生）应答、应答率随时间变化的曲线，即集团应答曲线是一种集团应答的时间特性曲线。曲线的形状和类别可以为教学过程的展开、教学过程的指导进行很好地描述，并能提供许多有益的信息。分为三种类型：指数分布型、正态分布型、分段分布型。
景*,2020/5/8 上午7:56:13,0.795290954,0.128440367,0.939090599,0.70047813,一看曲线类型。如果是指数分布就表明这个问题是较为简单的问题，学生都能轻易地给予应答，不需要过多的思考，比较符合教学内容和学生学习能力；如果是正态分布，则表明该问题较难或者是综合性问题；如果是分段分布，该分布学生应答率较低，曲线的第一段只是一些能力较强的学生才能应答，第二段是另一部分学生能够进行应答。二看相对应答时间。优秀教师在提问时会根据问题无应答时间判断问题难易程度，再给予应答时间来等待学生的应答。优秀教师教学过程中问题的相对应答时间分配：简单课题在1.5左右，复杂课题在2.5左右。三看平均反应时间T与答对率P的关系。具体如下：
于*,2020/5/8 下午11:08:07,0.795172682,0.138613861,0.939861911,0.703377592,各个参数含义：通过不同类型的曲线能够反应试题的难度和学生的能力；通过应答时间反映问题的难易程度；1. 无应答时间越短，问题越简单；2. 应答反应时间越短，问题越简单；3. 应答反应时间与无应答时间的关联：Tm=n﹡Td（n在1.5-3之间），n的大小决定着应答的截止时间。教学应用：1. 通过曲线类型解释分析教学过程，与教师期望的状态进行比较；2. 确定应答时间并控制截止时间；3. 注意应答率和正答率的关系；
于*,2020/5/8 下午11:37:34,0.701886961,0.064935065,0.912086573,0.647748793,优秀教师针对各个问题的时间分配是由问题的难易程度而变的；优秀教师对问题的应答率和时间利用率较高；优秀教师的相对应答时间比较合理；
吴*凡,2020/5/8 下午12:42:20,0.812716926,0.12173913,0.939906223,0.703567126,定义：集团应答曲线是一种应答的累积时间特性曲线，通过对每一位学生应答数据的收集及其处理得到，表示集团（一个班的学生）应答、应答率和正答率随时间的变化，反映了学生集团对给定问题的思维过程和问题解决的特点。类型：特征：图示：形成的原因：指数分布型：起始阶段增长迅速，迅速达到最高应答率；问题较为简单，符合教学内容以及学生学习能力；正态分布型：起始阶段增长缓慢，整个应答时间比较长；问题较难或者带有综合性的问题；分段分布型；正答率较低，分为两段；学生学习能力出现两个异质团体，或者该问题有两种完全不一样的解决方法，且两种方法所用时间差异较大;应用:通过应答曲线，站在教师和学生的角度来识别解释其含义，更加深入了解教学过程，改善的教学过程中存在的问题。
吴*凡,2020/5/8 下午12:55:48,0.788454304,0.117647059,0.945694056,0.699372368,1. 对应答时间的控制：优秀教师在决定应答时间时，根据课题的无应答时间判定课题的难度。对于难度较高的课题，学生需要充分的思考才能给出应答，必须给予充分的应答时间等待学生应答；对于难度较低的课题，应答时间可以给少一点。2. 相对应答时间：简单课题——1.5左右；复杂课题——2.5左右；3. 正答率和应答率：通过对这两个系数的判定，可以了解到学生对知识点的深入程度和课堂参与程度，进而能了解到教师对课堂教学过程的把控能力。4. 应答的时间——得分分析：通过T-P平面和T-P分析可以反映出教学中课题的难易程度，通过对教学过程的描述来检验教师的教学能力。
郭*,2020/5/8 下午3:19:33,0.792799899,0.094017094,0.939531695,0.691470095,集团应答曲线是通过对每一位学生应答数据的收集及其处理得到的。这是一种表示集团(一个班的学生)应答、应答率和正答率随时间变化的曲线，即集团应答曲线是一种集团应答的时间特性曲线。曲线的形状和类别可以为教学过程的展开、教学过程的指导进行很好的描述，并能提供许多有益的信息。集团应答曲线如下图所示。这是一种以纵轴表示应答率，以横轴表示时间的应答曲线。其中，ts：提示课题（问题）的时刻；th：学生中最早给出应答的时刻；te：截止应答的时刻；E：应答率；P：正答率；Td：无应答的时间，且有Td= th-ts。应答曲线的类型：根据曲线的形状有三种不同的类型，它们是指数分布类型、正规分布型和分段分布型。（1）指数分布型：这是正常模型：起始阶段增长快速，迅速达到较高的应答率。它说明问题较简单比较符合教学内容和学生学习能力。（2）正则分布形：起始阶段增长缓慢，稍后应答人数增长变快，整个应答时间较长。它说明问题较难或者是带有综合性的问题。（3）分段分布型：这种模型应答率较低，造成这种情况，通常有两种原因：一是学生学习能力出现两个异质团体；二是该问题有两种完全不同的解决方法，两种方法所用时间差异较大。
郭*,2020/5/8 下午3:56:18,0.804266813,0.120689655,0.947126362,0.704802298,根据曲线类型：实际教学中的集团应答曲线可能是三种类型中的一种，也可能是这些类型的组合，还有可能与这些类型相差甚远。重要的是对这种曲线的识别和解释。 特别要注意的问题是教师预想的应答曲线，与实际的应答曲线是否一致，相互间具有怎样的关系？其原因是什么？在识别解释应答曲线时，不仅只站在教师立场还应站在学生的立场来识别解释曲线。在分析集团应答曲线时，不仅要注意曲线的局部。还应注意曲线的整体对曲线进行全面的理解识别和解释。应答时间及相对应的答题时间：（1）应答时间：对于给定的课题，学生的应答时间和应答得分的组合及其分析。可为教学的诊断和评价提供有用的信息。用于应答的时间—得分分析的时间——得分平面如下图所示。（2）相对应的答题时间：1.5s左右为简单课题，2.5s左右为复杂课题；注意正答率和应答率的关系；通过对这两个系数的判定，可以了解到学生对知识点的深入程度和课堂参与程度，进而能了解到教师对课堂教学过程的把控能力。应答器的反复触动：集团应答曲线是一种累积曲线，原则上讲它应是一种上升的曲线。随着时间的推移应答率不会下降，实际的应答曲线有时会出现下凹的现象。产生这种现象的原因是集团应答过程中某些学生操作不当，例如反复触动某个按钮所造成，一旦出现这种情况。就应暂停应答，询问学生反复出动的原因，并解决相应的问题。重新开始应答。
何*铭,2020/5/8 下午4:33:16,0.772936711,0.101851852,0.94065495,0.689024616,集团应答曲线是通过对每一位学生应答数据的收集及其处理得到的。这是一种表示集团（一个班的学生）应答率随时间变化的曲线，即集团应答曲线是一种集团应答的时间特性曲线。ts：提示课题（问题）的时刻；th：学生中最早给出应答的时刻；te：截止应答的时刻； E：应答率；P：正答率；Td=th-ts：无应答的时间Tm= te-th: 应答时间；其包含三种曲线：指数分布型——该类型表明所给定的问题是一种较为简单的问题，学生都能较为容易地给予应答，不需要过多的思考。正则分布型——该类型表明这是一种难度较大的问题。分段分布型——分段分布曲线的应答率较低。曲线的第一段只是一些能力较强的学生才能进行应答。经过一段时间后，另一部分学生才能进行应答。（拐点处一般可能是因为教师的提示或学生之间的讨论）应答时间：Td=th-ts为无应答时间，无应答时间的长短反映了问题的难度。te一th为应答时间，应答时间的长短也表示了问题的难度。应答时间和无应答时间都从不同的面反映了问题的难度。二者间具有以下的经验公式：te-th=n Td。n为一个常数，又叫相对应答时间。它与问题、学生和教师有关。一般，在小学教学中，1.5≤n≤2.5；在中学教学中，2.5≤n≤3.5。
何*铭,2020/5/8 下午4:41:41,0.780381809,0.090909091,0.943394569,0.689520009,对教师教学能力评价可以通过对其教学应答曲线识别进行判断。1、曲线识别：实际教学中的集团应答曲线可能是上述三种类型中的一种，也可能是这些类型的组合，还可能与这些类型相差甚远。重要的是对这种曲线的识别和解释（教师的立场、学生的立场；局部、整体），能够根据曲线看出其对问题难易时间上的合理分配。2、应答时间与应答过程：根据te-th=nTd的关系，不仅可以有助于合理地决定应答的截止时间，还有助于决定教学过程的控制方法，根据应答曲线显示的应答时间和无应答时间的分配，可以看出教师对于课题难易程度的掌握情况。3、正答率和应答率：要在保证学生正答率和应答率的情况下，合理分配时间，较容易地题目设置较短应答时间，较难设置较长应答时间，使学生能够在有限的时间内，既能做好充分的应答，也不会浪费时间。
梁*玲,2020/5/8 下午4:58:23,0.755296499,0.145454545,0.943992379,0.697183951,（一）应答分析系统是一种用于对学生的应答数据进行定量地、实时地收集、处理的信息的系统。它由应答器、数据收集、数据处理、结果呈现四部分组成。应答曲线各参数的含义：Ts表示开始提问的时间， Th表示学生最早给出应答的时间，Te表示问答截止的时间， Td表示无应答的时间，Td=Th-Ts；Tm表示问答持续时间， Tm=Te-Th；E表示应答率  P表示正确率集团应答曲线群的教育应用：1、曲线类型的识别：（1）根据学生集团应答曲线类型来解释和分析教学过程；（2）与教师期望的状态的比较。2、教学设计时，应答时间与应答过程的控制预估：（1）应答时间的确定；（2）截止时间的控制（根据经验公式确定时间范围）。3、注意应答率与正答率的关系：（1）应答率不能太低；（2）正答率不能太低
