id,time,key
于*,2020/4/26 上午12:11:22,参数 结束 能力 项目 估计值 估计 指定 似然 已知 最大 估出 返回 误差值 迭代 初步 初值 规定 小于 求出 最大值 步骤 次数 最终 联合 分别 条件 采用 达到 是否 利用 判断 得到 独立 犹豫 理解力 理解能力 率越 率来 率低 甚远 理论值 率为 独特 猜测 甚少 狭隘 独立性 理论 环境温度 理解
于*,2020/4/26 上午12:47:56,诊断 认知 能力 水平 无法 知识点 项目 试题 理论 精确度 知识库 苦衷 弊端 诊断模型 计算机化 测验 值高 推送 参数 投入 教学活动 答题 中学生 测试 优化 开展 自动 考察 做到 缺点 适宜 检索 学习者 提高 被试者 匹配 适合 适应 文献 建立 测试项目 代表 实现 题目 形成 估计 进行 反应 选择 利用
刘*佳,2020/4/26 上午8:23:53,参数 逐渐 趋近 区分度 难度 能力 项目 猜测 增加 包含 应答 正答 正向 推论 常数 因子 减小 偶然 被试者 量表 做出 减少 方便 测试项目 数学 称为 因素 处理 概率 表示 理清 甚少 班主任 班级 班长 理解能力 球形 理论 理查 理解力 理想 理论值 理想气体 理解 一一对应 现金 现象 特殊 特点 特色化
刘*佳,2020/4/26 上午8:46:45,估计 能力 参数 似然 分布 估计值 项目 函数 最大值 测试项目 测试 知识 被试者 测试者 实现 高精度 可求 最大 较少 水平 效率 可对 已有 待估 交互式 数据库 观测 做到 对数 适宜 概率分布 检索 求解 方程 参数估计 设定 提高 匹配 称之为 方法 构造 适应 了解 已知 进行 决定 利用 应答 一定 比例
何*,2020/4/26 上午9:53:32,个性化 认知 学习 学习者 诊断 理论 动力 在于 针对性 推送 能力 缺点 资源 知识点 适应 过程 消退 更新 意在 细微 旨在 反应 机制 视角 宏观 计算机化 课外阅读 推荐 诊断模型 经典 变小 融合 精确性 效率 支持 偏差 不同点 掌握情况 投入 解题 答题 优化 需要 项目 直至 学习效果 便于 逐渐 动态 具有
王*宇,2020/4/26 上午9:53:48,题目 试题 测试 能否 指标 质量 难度 衡量 方面 目的 越好 数值 分辩 区分度 素质 得分率 通过率 正态 参数 鉴别能力 取决于 考生 测试题 鉴别 共同 合适 性质 试卷 一致性 预测 难易 分数 特性 了解 区分 重要 形式 平均 有效 得分 影响 决定 反应 设计 采用 水平 测验 反映 测量 说明
王*宇,2020/4/26 上午10:37:52,模型 参数 正确率 现实 能力 上升 难度 猜测 试题 区分 题目 默认 下限 贴合 能力差 最大 更多 区分度 题项 陡峭 通俗 下图 解题 拟合 最小 差距 二者 回答 同样 理论 对应 得分 复杂 使用 逻辑 理解 概率 曲线 具有 关系 策略 现象 率高 环境 环境污染 环境温度 环节 管理者 现场 管理
胡*灵,2020/4/26 上午11:49:55,参数 能力 估计 似然 最大 道题 估计值 已知 项目 情况 函数 试题 难度 反应 参数值 指定 平均值 步骤 了解 题目 联合 只取 极值 的的值 推算 循环 水平 使用 概率 相近 答题 测试 确定 未知 反应变量 误差值 可用 直到 初值 获取 调整 求解 重复 得出 原理 小于 即可 参考 所得 提高
刘*林,2020/4/26 下午5:00:47,参数 项目 区分度 难度 能力 测试者 区分 差别 正答 概率 增加 叠数 德力 定时 地被 应答 较小 平移 难以 方向 相等 较好 较大 测试项目 特性 表明 给出 表示 反应 反映 曲线 测试 需要 程度 进行 理想 现金 班主任 班级 班长 球形 特点 理想气体 特色化 特质 状图 理查 理清 理解 理解力
刘*林,2020/4/26 下午5:17:43,参数 模型 斯谛 表达式 逻辑 增加 包含 区分度 难度 设为 趋于 相当于 规律 多重选择 指数 呈现 函数 猜测 方便 指数分布 数学 最终 变化 水平 分布 处理 正答 概率 能力 测试 比较 具有 问题 进行 理解力 理想气体 理查 独立 理清 理解 率随 独立性 独特 犹豫 理解能力 理论 状态 理论值 甚少 甚远
刘*林,2020/4/26 下午5:29:24,估计 参数 能力 似然 项目 分布 测试者 最大值 知识 最大 求得 估计值 科率 出计 已知 来求 测试 已有 交互式 观测 设定 称之为 函数 了解 进行 决定 利用 一定 情况 方法 表示 环境污染 猜测 理解能力 理论 率低 率为 理论值 狭隘 理解 独立性 甚少 独立 独特 甚远 犹豫 状态 状图 理解力 率来
刘*凡,2020/4/26 下午10:47:31,题目 测试 能否 区分度 质量 难度 方面 目的 剩试 指标 分辨 得分率 通过率 正态 鉴别能力 取决于 介于 测试题 鉴别 共同 合适 性质 试卷 一致性 衡量 难易 预测 分数 试题 取值 特性 了解 重要 形式 一致 平均 有效 得分 影响 决定 反应 水平 测验 测量 信息 得到 参数 能力 项目 计算
刘*凡,2020/4/26 下午11:13:58,测试项目 估计 水平 可对 能力 数据库 适宜 检索 匹配 适应 测试者 估计值 应答 测试 项目 进行 理想 球形 班级 班长 理查 班主任 现金 现象 理想气体 理解力 理清 理解 现实 理解能力 理论 理论值 甚少 甚远 生产 现实意义 一一对应 现场 环节 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特
刘*凡,2020/4/26 下午11:15:54,估计 参数 能力 项目 求得 似然 最大值 估计值 已知 分布 交互式 设定 参数估计 方法 测试者 函数 知识 最大 测试 理想 理想气体 理查 球形 班长 理清 理论 理解 理解力 理解能力 班主任 理论值 甚少 甚远 生产 生平 生态 生态系统 班级 一一对应 现金 率为 特色化 特质 状况 状图 状态 犹豫 独特 独立 独立性
施*,2020/5/6 下午3:12:51,应答 曲线 集团 时间 增长 给定 问题 学生 时刻 表示 阶段 起始 解决 表明 无需 类型 描述 方式 呈现出 分布 学习 集体 随后 指正 思维过程 能力 曲线图 快速 开展 综合性 提示 缓慢 最早 率随 指导 截止 率较 所示 给予 正则 团体 很好 符合 答率 分段 无应答 容易 横轴 纵轴 思考
尹*华,2020/5/10 上午10:30:01,集体 应答 时刻 曲线 反应 提问 最早 正态分布 截止 描绘 分段 指数分布 分布 信息 正答 模型 时间 关系 问题 现场 理论 现实 理论值 现实意义 现象 现金 班主任 班级 班长 理查 理解能力 理解力 球形 理想 理解 理想气体 理清 一一对应 率高 环节 独立性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特
施*,2020/5/6 下午3:14:39,应答 时间 问题 控制 难度 曲线 分配 学生 某种程度 集体 教学 预期 教师 实际 正答 考虑 过程 关系 应该 达到 并未 反映 教师应 判断 参与度 期待 较低 等待 具体情况 优秀 利用率 学习效果 立场 大量 深入 上升 教学效果 角度 程度 较高 调整 超过 造成 截止 给予 提高 状态 效果 回答 难易
向*,2020/5/6 下午10:28:43,应答 曲线 学生 集团 时间 问题 分布 解题 改善 过程 推移 深入 角度 识别 缓慢 率随 教学 给予 正则 团体 分段 容易 思考 指数分布 给定 异质 特性 了解 增加 表明 变化 给出 表示 定义 收集 能够 进行 解释 分类 应用 实际 处理 正答 得到 需要 教师 数据 方法 现象 状况
向*,2020/5/6 下午10:30:56,应答 课题 时间 过程 程度 判定 教学 课堂教学 难度 知识点 了解 教师 预留 把控 进度 学生 分析 能力 较低 等待 参与 优秀教师 平面 深入 较高 给予 控制 呈现 答率 无应答 难易 思考 检验 简单 集团 给出 得分 决定 复杂 描述 应该 课堂 反映 判断 系数 理解 曲线 需要 进行 率来
邓*,2020/5/6 下午11:13:17,应答 曲线 时间 识别 集团 触动 无应答 学生 过程 原因 上升 反复 类型 教学 教师 判断题 正答 立场 注意 出现 解释 关系 实际 控制 现象 进行 观察 同学 产生 目的 需在 暂停 是否 原则上 按钮 甚远 分布 分析 低下 预想 相互间 说明 相差 询问 引导 不当 期待 难度 能力 下降
裴*旭,2020/5/7 上午10:32:18,一一对应 率高 环境污染 环境温度 环节 现场 现实 现实意义 现象 现金 班主任 班级 班长 球形 理想 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 生平 环境 率随 白色 率较 特定 特异 特异性 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特 独立 独立性
夏*,2020/5/7 下午4:20:11,手持 发送器 教学 一一对应 现金 球形 班长 班级 班主任 现象 理想气体 现实意义 现实 现场 环节 环境温度 理想 理清 理查 环境 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 生平 生态 环境污染 率随 率高 状图 特异性 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状态 生成 犹豫 独特 独立
刘*佳,2020/5/9 上午10:02:08,灯泡 按钮 工作 组成 给予 课题 状态 给定 应答 学生 表示 理解力 现金 甚远 环境温度 环节 现场 甚少 现实 理论值 现实意义 现象 班主任 理解 班级 班长 球形 理论 理想 理解能力 理想气体 理查 理清 环境污染 率随 环境 状图 特异性 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 犹豫 率高
梁*玲,2020/5/8 下午5:00:08,触动 反复 一一对应 环境温度 环节 现场 现实 现实意义 现象 现金 班主任 班级 班长 球形 理想 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 生平 环境污染 环境 特定 率高 特异性 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特 独立 独立性 狭隘 猜测
冯*珂,2020/5/9 下午4:09:08,请问 有没有 生成 看出 只能 使用 应答 曲线 一定 学生 进行 球形 班长 班主任 班级 理想气体 现金 现象 现实意义 现实 理想 理解 理查 理清 环节 理解力 理解能力 理论 理论值 甚少 甚远 生产 生平 现场 一一对应 环境温度 独特 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独立 环境污染
王*向,2020/5/7 上午9:32:57,应答 集团 曲线 分布 思维过程 时间 累积 率随 问题 正则 学生 分段 指数分布 解决 给定 特性 变化 特点 收集 类型 分为 反映 处理 正答 得到 数据 表示 理想气体 现金 现实 理解能力 理解力 现实意义 现象 理解 班主任 现场 班级 理清 班长 理查 球形 理想 状态 环境污染 环节 率为 状图 独特 独立
王*向,2020/5/7 上午9:40:38,优秀 应答 懂得 教师 曲线 类型 控制 答率 过程 集团 教学 调控 低正 完整 偏离 不当 时间 触动 重新 组合 任意 反复 识别 分配 认识 引起 学生 操作 合理 容易 事件 原因 具体 注意 应该 实际 处理 理解 能力 关系 问题 分析 进行 理查 班主任 理清 理想气体 理解力 理解能力 理论
裴*旭,2020/5/7 上午10:30:27,应答 时间 问题 集团 增长 正态分布 阶段 起始 曲线 学生 分段 指数分布 特征 类型 分为 分布 学习 正答 能力 反应时间 最高 综合性 带有 最早 缓慢 截止 率较 所示 团体 符合 方法 无应答 定量 分析 图示 教学内容 解决 提出 异质 较大 原因 给出 具体 分别 差异 形成 出现 方式 达到 系统
周*,2020/5/7 上午10:58:41,应答 时间 问题 学生 曲线 反映 集团 给出 难度 备注 解决 反应时间 类型 出现 控制 分段 回答 无应答 分析 思考 较大 表明 过程 原因 时间推移 难懂 偶额 提醒 和正 分布 正答 很快 实际操作 思维过程 触动 下降 注意事项 需要 重新 可知 确定 一段时间 关注 进行 教师 综合性 带有 降低 推移 期望
周*,2020/5/7 上午11:00:12,应答 实际操作 下降 重新 关注 推移 降低 现象 时间 解决 过程 原因 出现 问题 相关 情况 教学 组成 评价 集团 方面 得分 课堂 分为 利用 曲线 能力 教师 分析 理想气体 状态 状图 状况 特质 球形 理想 率来 率越 理查 理清 特色化 理解 理解力 理解能力 理论 特点 犹豫 班长 班级 环节
高*宇,2020/5/7 下午12:08:02,测试者 应答 认知 测试项目 似然 水平 理论 集团 掌握 能力 项目 函数 曲线 诊断 后验 实现 估计 反应 分布 参数 样本 适应 最大值 观察 哪些项目 认知结构 得到 未能 时间 情况 作答 未知 映射 值为 数据库 观测 不足 思想 取样 关系 已经 检索 无法 借助 人们 寻找 估算 状态 符合 知识点
高*宇,2020/5/7 下午12:10:10,应答 分布 分段 表明 问题 类型 学生 曲线 一段时间 较强 率较 给予 正则 容易 思考 指数分布 给定 较大 进行 难度 能力 需要 现场 环节 现实 现实意义 球形 现象 现金 班主任 班级 班长 环境污染 理想 理想气体 理查 理清 理解 理解力 环境温度 率来 环境 状态 特征分析 特征参数 特性 特殊 特点 特色化 特质
夏*,2020/5/7 下午4:56:03,应答 时间 曲线 问题 增长 集团 时刻 学生 反应时间 阶段 截止 起始 无应答 难易 通常 反应 学习 说明 稍后 能力 快速 有益 过程 带有 综合性 形状 提示 缓慢 最早 程度 正态分布 较高 指导 人数 展开 造成 率较 教学 课题 团体 很好 符合 方法 分段 经验 教学内容 指数分布 解决 同样 异质
李*秀,2020/5/7 下午5:02:48,应答 曲线 学生 时刻 问题 集团 类型 提示 给予 时间 分段 表明 分布 得到 关键问题 能力 节点 综合性 带有 较强 最早 正态分布 率较 课题 符合 无应答 容易 思考 教学内容 指数分布 解决 给定 特性 变化 给出 收集 能够 学习 处理 正答 需要 比较 教师 数据 表示 进行 测试卷 理解 班长 球形
夏*,2020/5/7 下午5:20:38,时间 问题 应答 学生 教学效果 分配 回答 需要 越多越好 合理安排 尽量避免 贯穿 浪费时间 说明 正答 一定 能力 有限 利用率 教师 过程 真正 保证 掌握 继续 避免 完成 提高 连续 做出 合理 无应答 较好 难易 思考 较大 了解 简单 有效 范围 达到 水平 曲线 难度 程度 教学 率较 独立性 现金 状况
李*秀,2020/5/7 下午5:30:26,应答 曲线 集团 学生 教师 问题 教学 类型 过程 适当 正态分布 调整 正答 更好 分析 思考 指数分布 特点 教学方法 课堂 调控 低下 空间 掌握情况 提升 思维过程 难度 时间 中学生 有益 出错 把握 反应时间 降低 保证 形状 整体 识别 设置 进一步 指导 寻找 展开 率较 错误 很好 回答 分段 解决 给定
唐*,2020/5/7 下午6:35:11,应答 问题 学生 时间 优秀教师 给予 课题 表明 分布 轻易 时会 曲线 能力 等待 反应时间 提问 综合性 较强 分配 正态分布 率较 符合 分段 无应答 答对 难易 思考 教学内容 指数分布 简单 平均 类型 能够 复杂 判断 学习 需要 比较 过程 程度 教学 进行 班级 现实意义 现象 现金 班主任 率来 班长 状况
王*宇,2020/5/10 上午11:52:54,交叉 意思 转化 箭头 一一对应 班长 环境污染 环境温度 环节 现场 现实 现实意义 现象 现金 班主任 班级 理想 球形 率高 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 环境 率较 率随 状况 特异 特异性 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状图 生态 状态 犹豫 独特
冯*珂,2020/5/7 下午6:43:31,应答 曲线 集团 学生 时间 时刻 分布 问题 起始 分段 给出 类型 提示 形状 上升 缓慢 正则 结束 指数分布 变化 表示 办法 出现 进行 图像 解决办法 急骤 正答 呈下 关键问题 能力 平顶 饱和 一段时间 不断 推移 直到 较强 最早 率随 计算 看出 讨论 率较 截止 给予 所示 课题 团体 引起
乔*江,2020/5/7 下午7:22:51,应答 时间 集团 课题 曲线 学生 无应答 增长 问题 教师 时刻 能力 提示 阶段 起始 模型 难度 教学 决定 谈谈 判断 学习 所需 说明 稍后 曲线图 快速 情况 比较 表示 综合性 带有 也就是说 安排 缓慢 最早 较高 正态分布 人数 截止 率较 给予 正常 团体 符合 作出 测度 准确 预测 教学内容
冯*珂,2020/5/7 下午7:25:15,时间 应答 问题 分配 学生 难度 容易 难易 作业量 失误 浪费 实习 平顶 比较 优秀教师 利用率 常数 清楚 程度 截止 无应答 经验 思考 较大 接近 公式 题目 有效 得分 出现 曲线 情况 教师 计算 分析 班长 班主任 班级 一一对应 球形 理想 理想气体 现象 理查 理清 理解 理解力 理解能力 现金 环境
刘*凡,2020/5/9 下午4:59:23,教师 差异 课堂 水平 应答 曲线 比较 教学 分析 现场 班主任 班长 班级 环境温度 现象 现金 环节 理想 现实意义 现实 球形 一一对应 理想气体 理查 环境污染 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 理清 率高 环境 状态 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 犹豫 生态
林*如,2020/5/7 下午10:05:37,应答 时间 曲线 集团 时刻 学生 问题 截止 类型 出现 分布 学习 确保 说明 正答 能力 比较 表示 提问 带有 综合性 期望 最早 识别 率随 较高 正常 正则 控制 团体 状态 符合 方法 答率 分段 无应答 横轴 纵轴 教学内容 指数分布 解决 较大 异质 属于 简单 原因 变化 给出 概念 差异
林*如,2020/5/7 下午10:06:08,应答 时间 能够 控制 难度 曲线 分配 较高 课题 学习 课堂 识别 答率 无应答 使正 解释 达到 进入 预想 确保 引导 较低 平顶 饱和 利用率 优秀 做到 进行 过程 深入 提示 判定 教学 给予 状态 思考 评价 原因 集团 具体 类型 描述 水平 实际 内容 得到 比例 比较 教师 关系
景*,2020/5/8 上午7:54:58,应答 集团 曲线 时间 有益 过程 形状 正态分布 指导 展开 教学 学生 很好 分段 指数分布 提供 特性 变化 收集 类型 类别 描述 分为 分布 处理 信息 得到 数据 表示 进行 班主任 球形 环节 理清 理查 理想气体 理想 现场 环境温度 现实 现实意义 班长 现象 现金 班级 一一对应 率越 环境污染 独立 特殊
景*,2020/5/8 上午7:56:13,应答 问题 学生 时间 优秀教师 给予 课题 表明 分布 轻易 时会 曲线 能力 等待 反应时间 提问 综合性 较强 分配 正态分布 率较 符合 分段 无应答 答对 难易 思考 教学内容 指数分布 简单 平均 具体 类型 能够 复杂 判断 学习 需要 比较 过程 关系 程度 教学 进行 独特 球形 现象 现金 班主任 班级
宋*婷,2020/5/8 上午11:45:20,应答 教学 曲线 形式 集团 能够 问答 时间 最好 过程 形状 教学效果 学校 指导 展开 提高 课堂教学 学生 很好 更好 帮助 互动 提供 特性 变化 有效 收集 记录 类别 进行 描述 处理 正答 得到 数据 电阻 现实意义 留言 环境污染 留给 环境温度 环节 现场 界面 现实 界限 现象 略低 现金 班主任
宋*婷,2020/5/8 上午11:54:49,应答 能够 曲线 类型 思考 学生 形状 给予 起始 引导 提示 上升 分布 学习 问题 课题 分段 相应 给定 教师 表明 不用浪费 节奏 达到 转向 全班 足够 呈下 难度 时间 饱和 一段时间 进行 分组 答案 深入 较强 缓慢 分配 讨论 率较 正则 明显 作出 容易 指数分布 较大 部分 给出 有效
吴*凡,2020/5/8 下午12:42:20,应答 问题 学生 时间 集团 增长 阶段 起始 曲线 解决 学习 正答 思维过程 能力 累积 最高 改善 过程 综合性 带有 深入 缓慢 角度 识别 率随 正态分布 率较 教学 团体 符合 方法 分段 图示 含义 教学内容 指数分布 给定 较大 异质 特征 特性 了解 原因 变化 特点 差异 定义 收集 形成 类型
吴*凡,2020/5/8 下午12:55:48,课题 应答 时间 判定 难度 了解 程度 教学 学生 能力 等待 较低 优秀教师 参与 平面 教师 过程 深入 较高 给予 控制 课堂教学 知识点 答率 无应答 分析 难易 思考 检验 简单 给出 得分 决定 描述 复杂 课堂 反映 系数 需要 环节 现实 特殊 现场 状态 现实意义 现象 班主任 班级 班长 特性
郭*,2020/5/8 下午3:19:33,应答 曲线 集团 时间 增长 分布 时刻 问题 学生 类型 形状 阶段 起始 分段 指数分布 正规 学习 说明 稍后 正答 模型 能力 快速 有益 表示 过程 带有 综合性 提示 缓慢 最早 率随 较高 指导 人数 造成 展开 率较 截止 教学 所示 正常 课题 正则 团体 很好 符合 方法 无应答 横轴
郭*,2020/5/8 下午3:56:18,应答 曲线 时间 识别 集团 反复 类型 注意 解释 课题 答题 触动 原因 学生 得分 立场 组合 实际 现象 了解 教师 出动 出现 暂停 按钮 原则上 甚远 分析 预想 有用 相互间 相差 询问 不当 诊断 累积 下降 重新 参与 平面 全面 过程 深入 推移 整体 上升 关系 程度 问题 判定
何*铭,2020/5/8 下午4:33:16,应答 时间 曲线 问题 学生 无应答 集团 时刻 难度 提示 分布 分段 表明 类型 反映 中学 小学 常数 一段时间 教师 较强 最早 拐点 讨论 截止 率较 教学 给予 课题 正则 二者 经验 容易 思考 指数分布 给定 较大 特性 公式 变化 给出 表示 包含 收集 进行 处理 正答 得到 能力 需要
何*铭,2020/5/8 下午4:41:41,应答 时间 曲线 识别 分配 合理 类型 立场 有助于 设置 看出 教学 答率 难易 教师 能够 决定 学生 甚远 做好 浪费时间 掌握情况 相差 有限 显示 组合 过程 保证 整体 局部 截止 课题 控制 无应答 容易 评价 重要 集团 题目 解释 判断 实际 能力 情况 关系 程度 问题 方法 进行 画面
梁*玲,2020/5/8 下午4:58:23,应答 时间 问答 表示 曲线 截止 控制 集团 收集 预估 类型 学生 实时 正确率 正答 持续时间 系统 确定 提问 过程 期望 识别 最早 数据处理 组成 教学 数据 呈现 状态 无应答 定量 分析 经验 含义 教育 公式 部分 给出 注意 范围 设计 解释 应用 信息 处理 参数 比较 教师 关系 进行
梁*玲,2020/5/8 下午4:59:08,应答 时间 处理 教学 分析 控制 过程 收集 实时 流程图 信息 曲线 系统 列出 坐标 反应时间 进行 获取 科学 无应答 定量 考虑 集团 有效 得分 课堂 利用 判断 结构 得到 参数 意义 数据 学生 理论值 理查 班主任 班级 犹豫 班长 球形 理想 理想气体 理清 理论 理解 现金 状态 理解力 状图
周*,2020/5/8 下午5:28:06,应答 增长 集团 曲线 时间 问题 阶段 起始 学生 模型 学习 说明 稍后 能力 快速 综合性 带有 缓慢 较高 正态分布 人数 造成 率较 正常 团体 符合 方法 分段 教学内容 解决 指数分布 异质 较大 特性 简单 原因 变化 差异 收集 类型 通常 出现 达到 分布 处理 得到 情况 比较 数据 表示
周*,2020/5/8 下午5:58:13,问题 时间 看出 难易 教师 充足 课堂 留给 学生 应答 把握 利用率 安排 分配 程度 阶段 课堂教学 经验 思考 提出 观察 是否 理论值 理论 现象 现金 班主任 班级 班长 球形 生平 理想 理想气体 测出 生产 甚远 现实 理查 理清 理解 理解力 理解能力 甚少 现实意义 测查 测定 生态 特色化 特质 状况
冀*,2020/5/8 下午7:00:18,应答 集团 学生 曲线 时间 增长 缓慢 阶段 起始 问题 正答 解题 曲线图 最高 推移 率随 正态分布 率较 给予 团体 分段 容易 思考 指数分布 给定 异质 特性 增加 表明 变化 给出 表示 定义 收集 类型 能够 进行 解释 达到 分为 分布 处理 得到 需要 比较 数据 方法 理想 班级 现实意义
冀*,2020/5/8 下午7:01:23,应答 时间 教学 教师 曲线 控制 能力 识别 答率 合理 无应答 运用 过程 实现 有效 切合实际 因素 应该 懂得 低正 应当 分析 优秀 关系 调整 做出 评价 原因 集团 具体 形成 类型 注意 影响 进行 利用 理解 率来 理想 现金 班主任 班级 班长 球形 特质 理想气体 现实意义 理查 特色化 特点
王*娇,2020/5/8 下午8:08:53,应答 曲线 学生 集团 时间 时刻 问题 起始 分段 特性 关键问题 给出 提示 形状 上升 缓慢 分布 截止 表示 解决 指数分布 给定 过程 变化 类型 进行 急骤 正答 得到 呈下 平顶 累积 饱和 有益 一段时间 涉及 不断 直到 推移 较强 最早 计算 看到 指导 讨论 展开 率较 教学 给予 导致
王*娇,2020/5/8 下午8:13:01,课题 学习 应答 分配 时间 过程 难度 教学 给予 控制 致使 实习 引导 给出 深入 实例 提示 很高 了过 较差 决定 思考问题 全班学生 学生 浪费 支持 足够 转向 必要 较低 平顶 饱和 处于 优秀教师 相当 教师 相反 较高 判定 造成 特别 合理 较好 思考 相应 重要 有效 记录 进行 达到
袁*宁,2020/5/8 下午9:06:58,反应 学生 应答 曲线 比较 时间 感应 应达 较慢 应达率 分为 表示 逐渐 综合 率随 正态分布 问题 团体 分段 解决 指数分布 增加 表明 简单 集团 变化 收集 分布 能力 关系 数据 方法 男女 现场 界限 率高 环境 环境污染 环境温度 界线 界定 环节 画面 现实 率越 现实意义 现象 画线 现金 班主任
袁*宁,2020/5/8 下午9:15:36,时间 控制 应该 应答 无应答 应达率 和正 浪费时间 平顶 利用率 答率 较大 差异 出现 班主任 现场 环节 环境温度 环境污染 现实 现实意义 现象 现金 一一对应 班级 班长 球形 理想 环境 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 理想气体 率越 率高 率随 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质
胡*佳,2020/5/8 下午9:24:23,应答 增长 问题 曲线 时间 阶段 起始 模型 难易 集团 折线 包络线 反映 学习 说明 稍后 二者之间 能力 快速 反应时间 真实 带有 综合性 缓慢 程度 较高 正态分布 人数 造成 组成 截止 率较 正常 团体 学生 符合 方法 无应答 分段 教学内容 解决 指数分布 同样 取值 较大 异质 简单 原因 差异 类型
胡*佳,2020/5/8 下午9:26:08,应答 控制 时间 确定 过程 期望 教学效果 截止 状态 答率 经验 公式 类型 进行 范围 解释 判断 正答 曲线 比较 教师 教学 分析 理解力 理论 现场 现实 现实意义 现象 现金 理论值 班长 班主任 班级 球形 理想 理想气体 理查 理清 理解能力 理解 一一对应 环节 环境温度 特征参数 特性 特殊 特点 特色化 特质
何*,2020/5/8 下午9:39:18,应答 集团 曲线 时间 有益 过程 形状 指导 展开 教学 学生 很好 提供 特性 变化 收集 类别 描述 处理 信息 得到 数据 表示 进行 班长 现实 理论 理解能力 环节 理解力 现场 理解 理清 现实意义 球形 现象 现金 理查 班主任 班级 理想气体 理想 环境温度 一一对应 环境污染 环境 特征参数 特殊 特点 特色化
何*,2020/5/8 下午9:47:40,应答 时间 充分利用 曲线图 中学生 关键 做到 教师 分配 评估 问题 衡量 难易 集团 能够 水平 利用 曲线 能力 程度 教学 学生 猜测 班级 球形 理想 理想气体 理查 理清 状态 理解 状图 理解力 理解能力 状况 特质 特色化 理论 理论值 特点 甚少 甚远 特殊 班长 班主任 率为 现金 狭隘 独立性 率低
于*,2020/5/8 下午11:08:07,应答 时间 越短 反应时间 截止 无应答 简单 问题 类型 曲线 期望 教学 控制 状态 答率 难易 含义 试题 注意 能够 决定 反应 解释 反映 应用 参数 难度 能力 确定 比较 教师 过程 关系 程度 学生 分析 进行 筛选 现象 率随 率高 环境 环境污染 管理 环境温度 算法 环节 现场 现实 现实意义
马*倩,2020/5/10 下午11:25:25,应答 曲线 集团 分布 时间 改善 过程 深入 角度 识别 率随 教学 正则 学生 分段 指数分布 特性 了解 变化 收集 解释 分类 处理 正答 得到 教师 数据 表示 略显 现象 现实意义 界线 现实 环节 环境温度 现场 班主任 现金 环境 班级 班长 球形 理想 理想气体 略低 理查 理清 留言 环境污染 率越
于*,2020/5/8 下午11:37:34,优秀教师 时间 问题 应答 利用率 分配 合理 难易 比较 程度 现象 球形 现金 班主任 现实意义 现实 班级 班长 一一对应 理想气体 理想 环节 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 现场 环境污染 环境温度 生态 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特 独立
郑*雅,2020/5/9 上午10:22:00,应答 曲线 学生 作答 集团 时间 分布 时刻 上升 缓慢 说明 正则 起始 分段 指数分布 部分 给出 急速 解法 问题 有点 正答 得到 学生会 很快 比较简单 能力 曲线图 饱和 道题 提问 推移 形状 较强 最早 率随 完成 团体 做出 无应答 横轴 容易 纵轴 思考 解决 给定 较大 特性 增加 原因
郑*雅,2020/5/9 上午10:23:26,时间 分配 应答 问题 难度 实习 学生 优秀教师 教师 难易 思考 题目 转入 分配情况 较难 率来 教学 判断 学习 浪费 足够 道题 进行 深入 相反 程度 造成 课题 控制 合理 容易 相应 给出 有效 达到 利用 正答 得到 曲线 能力 方法 分析 理解 现象 现金 班主任 班长 理清 球形 班级
刘*佳,2020/5/9 上午10:26:21,应答 集团 曲线 时刻 学生 时间 问题 正答 思维过程 有益 过程 形状 提示 最早 率随 指导 展开 截止 教学 课题 很好 无应答 解决 给定 提供 特性 变化 给出 特点 收集 类型 类别 描述 反映 处理 信息 得到 数据 表示 进行 班长 理想 球形 浪费 班级 班主任 现金 测得 理想气体 理解
刘*佳,2020/5/9 上午10:58:11,应答 时间 课题 分配 合理 难度 教师 过程 正答 控制 无应答 能够 是否 判断 低下 所需 期待 能力 较低 出错 进行 提问 上升 较强 关系 调整 较高 指导 超过 寻找 率较 截止 教学 错误 学生 分析 时刻 难易 预测 考虑 给定 原因 实现 有效 通常 注意 决定 应该 曲线 需要
